folk,"Peter Rowan",21.0
folk,"Steve Goodman",21.0
folk,"Townes Van Zandt",21.0
folk,"Tony Rice",21.0
folk,"Kathleen Edwards",20.0
folk,"Over The Rhine",20.0
folk,"The Flatlanders",20.0
folk,"Alice Peacock",19.0
folk,"Ellis Paul",19.0
folk,"Doyle Lawson & Quicksilver",19.0
folk,"The Bacon Brothers",19.0
folk,"Pierre Bensusan",19.0
folk,"The Hollies",19.0
folk,"Kate & Anna McGarrigle",18.0
folk,"Railroad Earth",18.0
folk,"David "Honeyboy" Edwards",18.0
folk,"Acoustic Syndicate",17.0
folk,"June Tabor",17.0
folk,"Gary Moore",17.0
folk,"Horslips",17.0
folk,"Todd Snider",17.0
folk,"Norman Blake",16.0
folk,"John Hartford",16.0
folk,"Tom Paxton",16.0
folk,"John Hammond",16.0
folk,"Luka Bloom",15.0
folk,"New Grass Revival",15.0
folk,"Bill Morrissey",15.0
folk,"Steve Forbert",15.0
folk,"Ramblin' Jack Elliott",15.0
folk,"Cliff Eberhardt",15.0
folk,"Eddi Reader",14.0
folk,"Robin & Linda Williams",14.0
folk,"Alejandro Escovedo",14.0
folk,"John Martyn",14.0
folk,"Leon Redbone",14.0
folk,"Hank Dogs",14.0
folk,"Patty Larkin",14.0
folk,"Oh Susanna",14.0
folk,"Rory Block",13.0
folk,"Chip Taylor",13.0
folk,"David Olney",13.0
folk,"John Wesley Harding",13.0
folk,"Buddy Miller",12.0
folk,"Loudon Wainwright III",12.0
folk,"Claire Lynch",12.0
folk,"Brave Combo",12.0
folk,"Graham Nash",11.0
folk,"Tim Easton",11.0
folk,"The Subdudes",11.0
folk,"Larry Sparks",11.0
folk,"Fred Eaglesmith",10.0
folk,"The Kennedys",10.0
folk,"Steve Riley & The Mamou Playboys",10.0
folk,"Kate Campbell",10.0
folk,"Jim Lauderdale",9.0
folk,"Darden Smith",9.0
folk,"Paul Brady",8.0
folk,"Shawn Camp",8.0
folk,"Harry Manx",8.0
folk,"Stephen Bruton",8.0
folk,"The Gabe Dixon Band",7.0
folk,"Jeb Loy Nichols",7.0
folk,"Marti Jones",7.0
folk,"Dan Zanes",5.0
folk,"Alastair Moock",5.0
folk,"Jesse Colin Young",3.5
folk,"The Red Stick Ramblers",0.0
folk,"Tarun Bhattacharya",0.0
folk,"Natalia Zukerman",0.0
folk,"Del McCoury Band",0.0
folk,"Hayes Carll",0.0
folk,"Sam Baker",0.0
folk,"Clare Burson",0.0
folk,"Al Petteway & Amy White",0.0
folk,"Colin Meloy",0.0
folk,"Seamus Tansey",0.0
folk,"Bohola",0.0
folk,"Jude Taylor & His Burning Flames",0.0
folk,"Lynda Lemay",0.0
hip-hop,"Mr. Dibbs",80.0
hip-hop,"Dalek",73.0
hip-hop,"Organized Konfusion",71.0
hip-hop,"Panjabi MC",66.5
hip-hop,"Control Machete",64.0
hip-hop,"DJ Krush",32.0
hip-hop,"Los Wawanco",13.0
jazz and blues,"Stacey Kent",79.0
jazz and blues,"Pat Metheny Group",79.0
jazz and blues,"Bugge Wesseltoft",76.0
jazz and blues,"Erik Truffaz",75.0
jazz and blues,"Henri Salvador",74.0
jazz and blues,"Les McCann",71.0
jazz and blues,"Ray J",69.0
jazz and blues,"Motorpsycho",69.0
jazz and blues,"Terje Rypdal",67.0
jazz and blues,"Hermeto Pascoal",67.0
jazz and blues,"Pat Metheny",67.0
jazz and blues,"Stevie Ray Vaughan",66.0
jazz and blues,"Marc Ribot",66.0
jazz and blues,"Egberto Gismonti",66.0
jazz and blues,"Marilyn Crispell",65.0
jazz and blues,"Archie Shepp",65.0
jazz and blues,"Joe Zawinul",63.0
jazz and blues,"Dr. Lonnie Smith",62.0
jazz and blues,"Azymuth",61.0
jazz and blues,"Charles Earland",61.0
jazz and blues,"Triangle",60.0
jazz and blues,"John Butcher",60.0
jazz and blues,"Ralph Towner",60.0
jazz and blues,"A Certain Ratio",59.0
jazz and blues,"Bim Sherman",59.0
jazz and blues,"Bireli Lagrene",58.0
jazz and blues,"Peter Brotzmann",58.0
jazz and blues,"Two Banks Of Four",58.0
jazz and blues,"Randy Brecker",57.0
jazz and blues,"Royal Scots Dragoon Guards",56.0
jazz and blues,"Rabih Abou-Khalil",55.0
jazz and blues,"Steve Lacy",54.0
jazz and blues,"Enrico Rava",54.0
jazz and blues,"Sticks & Stones",54.0
jazz and blues,"Eugene Chadbourne",54.0
jazz and blues,"Carol Kidd",52.0
jazz and blues,"Fourplay",52.0
jazz and blues,"Ulf Wakenius",52.0
jazz and blues,"David S. Ware",51.0
jazz and blues,"Karaoke",50.0
jazz and blues,"John Surman",50.0
jazz and blues,"Vienna Symphony Orchestra",49.0
jazz and blues,"Misha Mengelberg",48.0
jazz and blues,"Kenny Werner",47.0
jazz and blues,"Peter Cincotti",46.0
jazz and blues,"Jane Monheit",45.0
jazz and blues,"Art Blakey",45.0
jazz and blues,"Hugh Hopper",44.0
jazz and blues,"Michael Brecker",43.0
jazz and blues,"Evan Parker",42.0
jazz and blues,"Chris Botti",41.0
jazz and blues,"The Bad Plus",40.0
jazz and blues,"Jacob Young",39.5
jazz and blues,"Grachan Moncur III",39.0
jazz and blues,"Herbie Nichols",39.0
jazz and blues,"Branford Marsalis",38.0
jazz and blues,"Natalie Cole",37.0
jazz and blues,"Rahsaan Roland Kirk",37.0
jazz and blues,"Charlie Haden",36.0
jazz and blues,"Kenny Garrett",35.0
jazz and blues,"James Carter",35.0
jazz and blues,"Richard "Groove" Holmes",35.0
jazz and blues,"Joshua Redman",34.0
jazz and blues,"John Stevens",34.0
jazz and blues,"Carla Bley",34.0
jazz and blues,"Conjure",34.0
jazz and blues,"John Scofield",32.0
jazz and blues,"Junior Reid",32.0
jazz and blues,"James Hunter",30.0
jazz and blues,"Dave Holland",30.0
jazz and blues,"Robben Ford",29.0
jazz and blues,"Joshua Redman Quartet",27.0
jazz and blues,"John Abercrombie",27.0
jazz and blues,"Freddie Hubbard",25.0
jazz and blues,"Hank Jones",25.0
jazz and blues,"Jim Hall",22.0
jazz and blues,"All Girl Summer Fun Band",21.0
jazz and blues,"Eric Dolphy",21.0
jazz and blues,"Carleen Anderson",21.0
jazz and blues,"Jazz Composer's Orchestra",20.0
jazz and blues,"Dianne Reeves",20.0
jazz and blues,"Liberty Ellman",20.0
jazz and blues,"Eddie Henderson",18.0
jazz and blues,"Gary Burton",17.0
jazz and blues,"James Taylor Quartet",17.0
jazz and blues,"Paul Bley",16.0
jazz and blues,"Dave Douglas",14.0
jazz and blues,"Jeff Gauthier Goatette",12.0
jazz and blues,"The Nels Cline Singers",11.0
jazz and blues,"Elliott Sharp",8.0
jazz and blues,"Curtis Stigers",7.0
jazz and blues,"Michael J. Sheehy",7.0
jazz and blues,"Chris Bowden",4.0
jazz and blues,"Grover Washington",
metal,"Behemoth",68.0
metal,"Dog Eat Dog",65.0
metal,"Carnivore",64.0
metal,"Accomplice",63.0
metal,"Dub War",62.0
metal,"Amen Corner",60.0
metal,"Asphyx",60.0
metal,"Bloodjinn",58.0
metal,"Morgion",54.0
metal,"Soilwork",40.0
metal,"John Campbell",30.5
metal,"Biohazard",30.0
metal,"Nevermore",29.0
metal,"Overkill",29.0
metal,"Moonspell",26.0
metal,"Rotting Christ",24.0
metal,"Samael",23.0
metal,"Body Count",21.0
metal,"Voivod",15.0
metal,"Trivium",0.0
pop,"David Ruffin",81.0
pop,"Marisela",78.0
pop,"Amanda Miguel",77.0
pop,"Camilo Sesto",75.0
pop,"Sin Bandera",73.0
pop,"Onda Vaselina",72.0
pop,"Emiliana Torrini",70.0
pop,"Meco",69.0
pop,"Lucero",67.0
pop,"Rocio Durcal",65.0
pop,"Lucerito",63.0
pop,"Isabel Pantoja",61.0
pop,"Luis Miguel",58.0
pop,"Alejandro Fernandez",52.0
pop,"Diana King",50.0
pop,"Sertab Erener",46.0
pop,"Tarkan",41.0
pop,"Ana Gabriel",38.0
pop,"Sheila E.",35.0
pop,"Joan Sebastian",35.0
pop,"Sarah Masen",20.0
pop,"Alcazar",18.0
pop,"Malachi",17.5
punk,"Pinchers",83.0
punk,"Tragedy Khadafi",82.0
punk,"Funeral Dress",74.0
punk,"Dayglo Abortions",73.0
punk,"Tragedy",73.0
punk,"The Scientists",72.0
punk,"Sick Things",71.0
punk,"Tsunami Bomb",71.0
punk,"Raw Power",69.0
punk,"Rough Trade",68.0
punk,"Condemned 84",67.0
punk,"Mecano",66.0
punk,"Verbal Abuse",64.0
punk,"SNFU",63.0
punk,"Radio Birdman",63.0
punk,"Blaze",62.0
punk,"Hi-Standard",61.0
punk,"Hard-Ons",59.0
punk,"WC",57.0
punk,"Super Heroines",56.0
punk,"Propagandhi",52.0
punk,"Haywire",52.0
punk,"The Jets",47.0
punk,"The Browns",46.0
punk,"Supersnazz",44.0
punk,"They Might Be Giants",41.0
punk,"Dishrags",38.0
punk,"Pulley",38.0
punk,"Boyracer",33.0
punk,"Voodoo Glow Skulls",28.0
punk,"The Real McKenzies",26.0
punk,"The Weakerthans",25.0
punk,"Mano Negra",25.0
punk,"Corrupted Ideals",25.0
punk,"Teengenerate",15.0
punk,"The Joykiller",12.0
punk,"The Ex",11.0
punk,"Deadlock",0.0
punk,"Submission Hold",0.0
punk,"Tagada Jones",0.0
soul and reggae,"Garnett Silk",76.0
soul and reggae,"The Wailers",75.0
soul and reggae,"Hil St Soul",74.0
soul and reggae,"Lauryn Hill",72.0
soul and reggae,"Joe Budden",69.0
soul and reggae,"Boyz II Men",69.0
soul and reggae,"Donell Jones",69.0
soul and reggae,"Jackie Mittoo",68.0
soul and reggae,"Angie Stone",68.0
soul and reggae,"Stephen Marley",68.0
soul and reggae,"Sylford Walker",67.0
soul and reggae,"Brenda Holloway",66.0
soul and reggae,"Erykah Badu",66.0
soul and reggae,"Misty In Roots",65.0
soul and reggae,"Linton Kwesi Johnson",65.0
soul and reggae,"Leroy Smart",65.0
soul and reggae,"Bettye Lavette",65.0
soul and reggae,"Whitney Houston",65.0
soul and reggae,"The Heptones",64.0
soul and reggae,"Bob Marley",60.0
soul and reggae,"Bob Marley & The Wailers",56.0
soul and reggae,"Beenie Man",54.0
soul and reggae,"Lionel Richie",53.0
soul and reggae,"Don Drummond",53.0
soul and reggae,"Tweet",51.0
soul and reggae,"Buju Banton",51.0
soul and reggae,"Joe Higgs",50.0
soul and reggae,"Sam Cooke",50.0
soul and reggae,"Steel Pulse",49.0
soul and reggae,"Sizzla",49.0
soul and reggae,"Valerie Simpson",46.0
soul and reggae,"Roy Ayers",43.0
soul and reggae,"Luciano",43.0
soul and reggae,"Al Green",42.0
soul and reggae,"Black Uhuru",42.0
soul and reggae,"Peter Tosh",42.0
soul and reggae,"David Bowie",42.0
soul and reggae,"Macy Gray",42.0
soul and reggae,"The Jacksons",41.0
soul and reggae,"Gerald Levert",41.0
soul and reggae,"U Brown",38.0
soul and reggae,"Sly & The Family Stone",38.0
soul and reggae,"Yellowman",37.0
soul and reggae,"Culture",36.0
soul and reggae,"Wilson Pickett",29.0
soul and reggae,"Soulive",28.0
soul and reggae,"Solomon Burke",18.0
soul and reggae,"Joss Stone",18.0
soul and reggae,"The Soul Stirrers",15.0
soul and reggae,"Glen Brown",14.0
soul and reggae,"Ashford & Simpson",12.0
soul and reggae,"Adrian Sherwood",10.0
soul and reggae,"Little Beaver",10.0
soul and reggae,"The New Mastersounds",0.0
soul and reggae,"Kid Sister",0.0
